;group1;group2;group3;x1;x2;x3;x4;c1;c2;c3;c4;y1;y2;y3;y4
966;young;male;C;-1.148198001;-1.737683398;-1.081116833;-0.753371671;-1.51099903;0.062021661;0.12070412;-0.555295642;-2.013470968;3.33960249;1.055062519;-0.554254192
967;old;male;A;0.108883636;-1.094006931;1.69448111;0.031529255;-0.778759428;-1.417420501;-4.034111102;0.263636285;-0.250994134;-0.415579781;-0.18321102;0.885256604
968;middle;female;A;-1.082578622;-2.886364876;-2.878918559;-3.670639949;-1.479440817;-0.682679765;-2.420693345;-2.350942011;-0.66471478;-0.235319835;-0.270046024;-2.664272851
969;middle;female;B;0.169155467;-0.963624215;-1.92437872;-0.861168437;-0.80799557;0.56094838;-0.831598052;0.10899651;0.684197661;-1.200362685;-1.673946597;0.481604095
970;middle;female;A;1.729256427;-1.567800309;-2.991684034;-1.113346854;-1.196983628;1.27949759;2.48801196;0.20277956;1.912935936;-1.152672333;-2.134488178;1.495463606
971;old;male;A;-0.229913583;-0.930602401;-2.792764236;-2.024896815;0.396121617;1.328821247;2.260880336;-0.130757559;-1.354048022;1.619517111;0.107310194;0.38456356
972;middle;female;C;0.928444613;1.182575166;3.818350276;1.233239663;0.362384614;-1.606323569;-2.251172208;-0.775873415;-0.036206852;0.999440758;-0.112488191;0.25444799
973;old;female;A;-0.211718341;-1.042610403;-2.174156201;1.135774464;-0.608934159;-0.654611806;-0.676860778;1.579905627;-0.728433238;0.478673386;0.755878343;-1.111504596
974;old;female;A;0.295101536;0.314529342;-0.959873426;1.729992434;0.249298258;-1.231336253;-2.694243396;-0.289941443;0.478786551;0.325752759;-1.435624669;-0.765487361
975;middle;male;B;0.496095094;0.28364353;1.676584362;0.494508521;0.495765818;-0.827589974;-2.336069229;0.185439242;-0.460286687;-1.688064954;0.308575633;-0.834197721
976;old;male;A;-0.121881478;-0.774503389;-0.550598987;-1.591801955;-0.361042572;-1.083504215;-1.604329299;0.742122191;-2.535710724;-0.790571074;-0.966960237;-0.432501803
977;middle;female;B;-0.245392076;-0.344383983;-0.642305894;-0.512322146;-2.053943816;-0.470173308;-1.19785138;-2.150430081;-0.716702677;-0.61102645;0.482213693;0.573588467
978;middle;male;A;0.586975145;-0.487540822;-1.287052937;0.220129314;2.193856909;0.263303862;0.605921441;0.291826188;0.313090155;-0.633971358;-0.842950744;-0.023618618
979;old;male;B;0.027790499;0.25610094;0.213816391;-1.441999241;1.248411621;-0.449744641;-0.786324873;-0.510606931;-1.729881222;-0.132813391;-0.510721904;-0.888436566
980;old;female;B;-0.056970811;1.314510699;2.305614051;0.344617931;0.237804248;-0.968173198;-2.60903219;1.192314325;-0.82887368;1.98183589;0.932898805;-0.638870339
981;old;male;A;-0.019639175;1.071822357;0.690973125;2.032177033;0.45841939;-0.591381287;-0.862895707;-0.250461615;-3.3425264;0.304858945;-0.018447014;0.940277273
982;old;female;B;0.470180482;-0.881222833;-0.995405793;-2.964314088;-2.081136005;-1.092830461;-2.391333152;0.983981369;-0.456452356;1.63759702;1.744897805;-0.573145402
983;young;female;C;0.021701262;-0.285389687;0.775318235;-0.328119776;1.099324461;-0.253359172;1.188691347;-0.252346601;-2.031803182;2.753231049;0.181362297;0.841676839
984;middle;female;C;0.202728226;0.702137995;-0.689272057;1.413437428;0.162270841;0.674823998;1.384421241;-0.684528465;-0.142393171;0.784554772;0.093459162;-0.697563246
985;young;male;C;-0.830128404;-0.679257357;-0.525722118;-0.843325849;-0.605153564;1.150998135;1.585933635;1.022821047;-1.369280159;1.055759153;-1.032342959;0.363677907
986;old;male;B;-0.697644743;-0.145621061;0.391426958;0.222206956;-0.583605694;0.367003464;1.018356498;0.992124638;-3.148009781;1.909524667;0.953855174;-1.210080048
987;middle;female;A;0.863217753;0.083086347;-0.243058778;-0.024789386;-1.528188844;1.396509457;1.013919491;-1.343312158;0.893639394;-0.775551975;-1.981388702;0.47926053
988;young;female;B;-2.616367999;-2.855266176;-2.363855558;-1.799761008;0.534180906;1.153144987;0.235427326;0.749711803;-1.538367847;-0.486996361;-1.100700618;0.368413966
989;middle;male;A;0.141942689;-1.089408551;-1.03906773;-1.591047345;-0.783283783;0.642167596;0.892017247;0.008556882;-0.816673857;-0.970323778;0.149185684;0.508696282
990;young;male;A;0.558129382;-0.904168445;0.049925742;-1.20767469;-0.92305854;-0.191037755;-1.040649325;-1.147170007;-0.938952107;1.048573888;1.218110316;-0.385754808
991;middle;male;C;0.780042806;0.28436617;-0.220003777;0.691771009;-0.1123465;0.305368983;1.55123973;0.295687812;0.207483609;-0.631049938;-1.404638278;-0.107945718
992;young;male;B;0.187671926;0.058360575;0.486702978;-0.715592391;0.135842393;1.604852867;3.083308373;-0.046377406;-0.453437881;1.234155524;0.529763868;-2.991576087
993;young;male;B;-0.198612029;0.190610521;-1.59230635;-0.833540776;0.622692415;1.003604057;1.762459999;0.393871048;-2.02748304;1.815829107;0.746776411;2.101938256
994;old;male;B;-1.072199926;-0.900757483;-1.921148873;1.015306874;1.597719579;1.970692372;3.716747155;0.608635254;-1.403065015;1.090265522;0.676755348;-0.97403217
995;old;male;B;1.531474593;2.303410875;2.542570581;1.787251741;-1.171123061;-1.004787;-3.55356385;1.69853064;1.84457399;-0.344398959;0.902730423;1.755788566
996;middle;male;B;-0.30021097;-0.548579763;-1.39042717;-1.837896736;-0.488730064;0.986592253;2.327879662;1.925426129;2.130651866;1.161651849;-0.046493922;1.3266939
997;old;male;C;-0.682633765;-1.24148553;-2.452196057;-1.520858928;-0.464151763;-1.41104837;-4.36261998;-0.590430134;-2.493699429;-0.360093361;0.866504269;0.506143719
998;young;female;B;1.096542161;1.596394056;1.770769207;1.293374361;0.504189584;-0.481130263;0.907145644;-0.514148391;-1.514149317;1.074613923;0.275079178;-0.023605993
999;young;male;C;0.786637675;1.245735412;0.670275759;1.07559088;0.280585405;-0.043283391;1.843682072;-1.046574713;-0.033436137;1.11728148;-0.067263781;2.164328402
1000;old;female;A;0.370632777;-0.206254661;-0.318234146;1.239677434;2.299031155;1.64366663;3.735013582;2.120314843;-0.777075856;2.482100435;-1.385763188;0.21175519
